month,year,brandname,productname,name,weight
10,2020,TATA Structura,Round_Pipes,50_1.6mm,90.0
10,2020,TATA Structura,Round_Pipes,65_2.0mm,22.0
10,2020,G.D.MALHOTRA,Angle,25*25*5mm,10.8
10,2020,Mahavir Steel,Channel,100*50 MED,208.8
10,2020,Mahavir Steel,Channel,75*40 -1.9,156.0
10,2020,Mahavir Steel,Channel,75*40 -1.7,342.0
10,2020,G.D.MALHOTRA,Angle,65*65*5mm,735.0
10,2020,As Per IS2062,Flat,125*6,424.8
10,2020,As Per IS2062,Flat,65*12,36.7
10,2020,TATA Structura,Round_Pipes,100_A CLASS_3.2mm,58.0
10,2020,TATA Structura,Round_Pipes,100_2.6mm,43.0
10,2020,TATA Structura,Round_Pipes,80_2.9mm,36.0
10,2020,TATA Structura,Square_Pipe,96*48*1.6_YST210,2520.0
10,2020,G.D.MALHOTRA,Channel,70*35,75.6
10,2020,TATA Pipes,Round_Pipes (Mtr),32_B CLASS_3.2mm,500.0
10,2020,TATA Pipes,Round_Pipes (Mtr),32_C CLASS_4.0mm,322.7
10,2020,TATA Structura,Round_Pipes,50_A CLASS_2.9mm,500.0
10,2020,TATA Pipes,Round_Pipes (Mtr),50_B CLASS_3.6mm,500.0
10,2020,TATA Pipes,Round_Pipes (Mtr),40_C CLASS_4.0mm,500.0
10,2020,As Per IS2062,Flat,300*8,226.1
10,2020,As Per IS2062,Flat,100*8,453.6
10,2020,As Per IS2062,Flat,200*6,375.6
10,2020,Mahavir Steel,Square_Bar,16*16,24.1
10,2020,Mahavir Steel,Flat,32*8,120.0
10,2020,Mahavir Steel,Flat,40*5,57.6
10,2020,VIZAG / SAIL,Round_Bar,40mm,59.2
10,2020,Mahavir Steel,Square_Bar,20*20,94.2
10,2020,AM/NS (Essar),Plate,5mm*1250*6300,315.0
10,2020,TATA Structura,Square_Pipe,40*40*3.2_YST210,41.9
10,2020,TATA Structura,Square_Pipe,96*48*2.9_YST210,759.6
10,2020,TATA Structura,Square_Pipe,100*100*3.0_YST210,1428.0
10,2020,TATA Structura,Square_Pipe,50*50*2.6_YST210,974.2
10,2020,TATA Structura,Square_Pipe,60*60*2.0_YST210,630.0
10,2020,TATA Structura,Square_Pipe,72*72*2.0_YST210,779.4
10,2020,TATA Structura,Square_Pipe,80*40*2.0_YST210,2196.0
10,2020,As Per IS2062,Flat,100*25,800.0
10,2020,Apollo,Round_Pipes,100_A CLASS_3.2mm,579.6
10,2020,VIZAG / SAIL,Angle,100*100*10mm,268.2
10,2020,As Per IS2062,Flat,75*8,225.6
10,2020,As Per IS2062,Square_Bar,25*25,29.5
10,2020,AM/NS (Essar),Plate,6mm*1250*6300,1125.0
10,2020,Rolling,Round_Bar,16mm,47.4
11,2020,AM/NS (Essar),Plate,8mm*1800*6300,3585.0
11,2020,AM/NS (Essar),Plate,8mm*1500*6300,10200.0
11,2020,AM/NS (Essar),Plate,8mm*1250*6300,3000.0
11,2020,AM/NS (Essar),SHEET ,3mm*1500*6300,880.0
11,2020,AM/NS (Essar),Plate,6mm*1500*6300,10350.0
11,2020,Rolling,Flat,25*3,43.2
11,2020,Rolling,Flat,40*5,48.0
11,2020,As Per IS2062,Flat,300*8,339.1
11,2020,As Per IS2062,Flat,100*8,2658.6
11,2020,As Per IS2062,Flat,200*8,75.6
11,2020,G.D.MALHOTRA,Angle,50*50*5mm,5586.0
11,2020,G.D.MALHOTRA,Angle,40*40*5mm,6372.0
11,2020,VIZAG / SAIL,Channel,200*75 STD,3450.0
11,2020,VIZAG / SAIL,Channel,125*65 STD,3216.0
11,2020,G.D.MALHOTRA,Channel,75*40 -1.7,7990.599999999999
11,2020,G.D.MALHOTRA,Angle,35*35*5mm,2324.4
11,2020,G.D.MALHOTRA,Angle,25*25*5mm,21.6
11,2020,AM/NS (Essar),Plate,4mm*2000*3050,1170.0
11,2020,Mahavir Steel,Flat,75*40,3641.6
11,2020,VIZAG / SAIL,Channel,150*75 STD,4879.4
11,2020,Rolling,Flat,25*5,12.0
11,2020,AM/NS (Essar),SHEET ,2.5mm*1250*2500,1054.0
11,2020,VIZAG / SAIL,Round_Bar,25mm,69.30000000000001
11,2020,VIZAG / SAIL,Round_Bar,32mm,37.9
11,2020,TATA Pipes,Round_Pipes (Mtr),15_B CLASS_2.6mm,7.3
11,2020,As Per IS2062,Flat,50*6,28.8
11,2020,As Per IS2062,Flat,75*6,668.0
11,2020,As Per IS2062,Flat,100*12,2500.0
11,2020,As Per IS2062,Flat,75*20,2070.8
11,2020,As Per IS2062,Flat,125*10,2000.0
11,2020,As Per IS2062,Flat,40*10,1000.0
11,2020,As Per IS2062,Flat,50*12,1782.0
11,2020,G.D.MALHOTRA,Channel,75*40 -1.9,1365.0
11,2020,Mahavir Steel,Flat,250*16,60.0
11,2020,G.D.MALHOTRA,Angle,50*50*6mm,3699.0
11,2020,TATA Structura,Square_Pipe,80*40*2.0_YST210,197.6
11,2020,TATA Structura,Square_Pipe,80*40*1.6_YST210,967.9
11,2020,As Per IS2062,Flat,150*16,2256.0
11,2020,As Per IS2062,Flat,40*20,907.2
11,2020,As Per IS2062,Flat,50*25,352.8
11,2020,VIZAG / SAIL,Channel,100*50 STD,4351.2
11,2020,G.D.MALHOTRA,Channel,100*50 MED,2401.2000000000003
11,2020,G.D.MALHOTRA,Angle,65*65*5mm,882.0
11,2020,G.D.MALHOTRA,Angle,35*35*4mm,1071.0
11,2020,G.D.MALHOTRA,Channel,70*35,16911.4
11,2020,AM/NS (Essar),SHEET ,3mm*1500*2500,2910.0
11,2020,As Per IS2062,Flat,150*10,1970.8
11,2020,Rolling,Round_Bar,16mm,56.9
11,2020,AM/NS (Essar),Plate,8mm CTL,830.0
11,2020,As Per IS2062,Flat,50*20,187.2
11,2020,As Per IS2062,Flat,75*25,88.2
11,2020,AM/NS (Essar),Plate,10mm*1500*6300,12750.0
11,2020,AM/NS (Essar),Plate,5mm*1500*6300,750.0
11,2020,AM/NS (Essar),SHEET ,3mm*1250*2500,4275.0
11,2020,Rajuri TMT,TMT,20 MM,2071.3
11,2020,Rajuri TMT,TMT,06 MM,943.7
11,2020,G.D.MALHOTRA,Angle,65*65*6mm,139.2
11,2020,AM/NS (Essar),Plate,4mm*2000*3650,470.0
11,2020,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,1715.0
11,2020,TATA Structura,Square_Pipe,60*40*1.6_YST210,210.0
11,2020,G.D.MALHOTRA,Beam,100*50 L,9311.7
11,2020,TATA Structura,Square_Pipe,50*50*2.0_YST210,270.0
11,2020,Rolling,Flat,32*5,117.0
11,2020,AM/NS (Essar),Plate,10mm*1250*2500,2500.0
11,2020,AM/NS (Essar),Plate,8mm*1250*2500,2200.0
11,2020,AM/NS (Essar),Plate,6mm*1250*2500,1500.0
11,2020,AM/NS (Essar),Plate,4mm*1250*2500,4400.0
11,2020,AM/NS (Essar),SHEET ,3mm*1250*3660,440.0
11,2020,AM/NS (Essar),SHEET ,1.6mm*1250*2500,800.0
11,2020,AM/NS (Essar),Plate,6mm CTL,780.0
11,2020,Mahavir Steel,Flat,100*6,28.2
11,2020,Mahavir Steel,Flat,40*8,30.0
11,2020,Mahavir Steel,Flat,75*25,45.0
11,2020,Mahavir Steel,Flat,65*6,18.4
11,2020,Mahavir Steel,Flat,50*5,12.0
11,2020,As Per IS2062,Square_Bar,40*40,226.1
11,2020,VIZAG / SAIL,Angle,75*75*8mm,373.8
11,2020,Jindal Steel (JSPL),Plate,6mm*1500*6300,4500.0
11,2020,As Per IS2062,Flat,65*25,500.0
11,2020,AM/NS (Essar),Plate,6mm*1250*6300,16125.0
11,2020,AM/NS (Essar),Plate,16mm*1250*6300,995.0
11,2020,AM/NS (Essar),Plate,12mm*1250*6300,1490.0
11,2020,As Per IS2062,Flat,40*12,1000.0
11,2020,As Per IS2062,Flat,50*10,874.4
11,2020,G.D.MALHOTRA,Angle,40*40*6mm,2512.0
11,2020,TATA Structura,Square_Pipe,220*220*6.0_YST310,439.1
11,2020,AM/NS (Essar),Plate,20mm CTL,1920.0
11,2020,VIZAG / SAIL,Beam,150*75 STD,3885.0
11,2020,AM/NS (Essar),SHEET ,3mm*1020*3660,870.0
11,2020,AM/NS (Essar),SHEET ,2mm*1250*2500,700.0
11,2020,AM/NS (Essar),SHEET ,3mm*1020*2500,600.0
11,2020,AM/NS (Essar),SHEET ,2mm*910*2500,360.0
11,2020,AM/NS (Essar),CRC Sheet,0.8mm*1250*2500,525.0
11,2020,AM/NS (Essar),CRC Sheet,1.6mm*1250*2500,240.0
11,2020,G.D.MALHOTRA,Angle,40*40*4mm,1440.0
11,2020,TATA Structura,Square_Pipe,100*100*4.0_YST210,3699.0
11,2020,Rolling,Square_Bar,12*12,2000.0
11,2020,Rolling,Square_Bar,10*10,3000.0
11,2020,Mahavir Steel,Angle,25*25*3mm,0.0
11,2020,G.D.MALHOTRA,Angle,75*75*6mm,1876.8
11,2020,G.D.MALHOTRA,Angle,50*50*4mm,2736.0
11,2020,G.D.MALHOTRA,Beam,125*70 L,10317.1
11,2020,As Per IS2062,Flat,75*8,282.0
11,2020,AM/NS (Essar),Plate,12mm CTL,360.0
11,2020,AM/NS (Essar),Plate,16MM*2500*12000,480.0
11,2020,AM/NS (Essar),Plate,5mm*1250*6300,945.0
11,2020,AM/NS (Essar),Plate,10mm*1250*6300,4340.0
11,2020,Apollo,Square_Pipe,50*50*1.6_YST210,600.0
11,2020,Apollo,Square_Pipe,50*25*1.6_YST210,210.0
11,2020,Apollo,Square_Pipe,40*40*1.6_YST210,274.5
11,2020,AM/NS (Essar),CRC Sheet,1mm*1250*2500,1000.0
11,2020,AM/NS (Essar),CRC Sheet,1.2mm*1250*2500,870.0
11,2020,Rajuri TMT,TMT,10 MM,1500.0
11,2020,Rajuri TMT,TMT,08 MM,3000.0
11,2020,AM/NS (Essar),Plate,10mm CTL,355.0
11,2020,G.D.MALHOTRA,Beam,150*75 L,567.0
11,2020,G.D.MALHOTRA,Flat,50*10,23.4
11,2020,As Per IS2062,Flat,40*8,30.0
11,2020,G.D.MALHOTRA,Flat,65*8,24.5
11,2020,G.D.MALHOTRA,Flat,65*6,18.4
11,2020,Apollo,Square_Pipe,72*72*4.8_YST210,463.7
11,2020,G.D.MALHOTRA,Channel,100*50 STD,940.8
11,2020,TATA Structura,Square_Pipe,60*60*2.6_YST210,1446.9
11,2020,TATA Structura,Square_Pipe,40*40*3.2_YST210,4292.7
11,2020,TATA Structura,Square_Pipe,50*50*2.9_YST210,366.3
11,2020,AM/NS (Essar),Plate,45mm CTL,3350.0
11,2020,AM/NS (Essar),Plate,10mm*2000*6300,1990.0
11,2020,AM/NS (Essar),Plate,12mm*1500*6300,895.0
11,2020,G.D.MALHOTRA,Flat,50*5,24.0
11,2020,AM/NS (Essar),Plate,5mm*1250*2500,4375.0
11,2020,TATA Structura,Square_Pipe,40*40*1.6_YST210,1098.0
11,2020,TATA Structura,Square_Pipe,25*25*1.6_YST210,1392.0
11,2020,TATA Structura,Square_Pipe,40*20*1.6_YST210,846.0
11,2020,TATA Structura,Square_Pipe,50*50*1.6_YST210,1050.0
11,2020,TATA Structura,Round_Pipes,20_1.6mm,600.0
11,2020,TATA Structura,Square_Pipe,96*48*1.6_YST210,1050.0
11,2020,TATA Structura,Square_Pipe,20*20*1.6_YST210,540.0
11,2020,TATA Pipes,Round_Pipes,32_A CLASS_2.6mm,1524.0
11,2020,TATA Structura,Square_Pipe,72*72*2.0_YST210,649.5
11,2020,TATA Structura,Square_Pipe,100*100*2.5_YST210,1099.5
11,2020,TATA Structura,Square_Pipe,25*25*1.2_YST210,552.0
11,2020,TATA Structura,Square_Pipe,40*40*1.2_YST210,900.0
11,2020,TATA Structura,Square_Pipe,50*50*1.2_YST210,996.0
11,2020,TATA Structura,Square_Pipe,96*48*3.2_YST210,1261.8
11,2020,TATA Structura,Square_Pipe,50*50*4.0_YST210,699.6
11,2020,TATA Structura,Square_Pipe,32*32*3.2_YST210,161.4
11,2020,Apollo,Round_Pipes,20_C Class_3.2mm,22.4
11,2020,Apollo,Round_Pipes,65_B Class_3.6mm,38.5
11,2020,Apollo,Round_Pipes,40_A CLASS_2.9mm,19.4
11,2020,Apollo,Round_Pipes,25_B Class_3.2mm,28.9
11,2020,AM/NS (Essar),Plate,12mm*1250*2500,600.0
11,2020,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),520.0
11,2020,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),1120.0
11,2020,VIZAG / SAIL,Angle,100*100*8mm,217.8
11,2020,As Per IS2062,Flat,100*6,56.4
11,2020,AM/NS (Essar),Cheq.Plate,4mm*1250*5000 (Chq.),210.0
11,2020,AM/NS (Essar),Cheq.Plate,6mm*1250*5000 (Chq.),310.0
11,2020,AM/NS (Essar),Plate,5mm*2000*3050,490.0
11,2020,As Per IS2062,Flat,75*16,112.8
11,2020,As Per IS2062,Flat,100*20,94.2
11,2020,Apollo,Round_Pipes,50_A CLASS_2.9mm,97.9
11,2020,Apollo,Round_Pipes,80_A CLASS_3.2mm,40.3
11,2020,Rolling,Round_Bar,12mm,80.0
12,2020,AM/NS (Essar),Plate,12mm CTL,1130.0
12,2020,AM/NS (Essar),Plate,5mm*1250*6300,8190.0
12,2020,AM/NS (Essar),Plate,10mm*1250*6300,1860.0
12,2020,VIZAG / SAIL,Channel,200*75 STD,3726.0
12,2020,VIZAG / SAIL,Channel,125*65 STD,3376.8
12,2020,G.D.MALHOTRA,Channel,100*50 MED,19261.8
12,2020,G.D.MALHOTRA,Channel,75*40 -1.7,9849.6
12,2020,G.D.MALHOTRA,Channel,70*35,2746.8
12,2020,G.D.MALHOTRA,Angle,40*40*5mm,1980.0
12,2020,G.D.MALHOTRA,Angle,50*50*5mm,5107.2
12,2020,G.D.MALHOTRA,Angle,35*35*5mm,951.6
12,2020,As Per IS2062,Flat,75*20,70.8
12,2020,As Per IS2062,Flat,65*12,477.3
12,2020,As Per IS2062,Flat,50*12,56.4
12,2020,AM/NS (Essar),Plate,5mm*2000*3050,980.0
12,2020,AM/NS (Essar),Plate,4mm*1500*6300,870.0
12,2020,AM/NS (Essar),SHEET ,3mm*1020*2500,480.0
12,2020,AM/NS (Essar),SHEET ,2.5mm*1250*2500,868.0
12,2020,AM/NS (Essar),Plate,6mm*1250*2500,600.0
12,2020,AM/NS (Essar),Plate,10mm*1500*6300,10500.0
12,2020,AM/NS (Essar),Plate,6mm*1500*6300,23850.0
12,2020,VIZAG / SAIL,Channel,100*50 STD,11820.0
12,2020,VIZAG / SAIL,Channel,150*75 STD,3845.7
12,2020,G.D.MALHOTRA,Angle,75*75*6mm,612.0
12,2020,VIZAG / SAIL,Angle,75*75*8mm,8000.0
12,2020,VIZAG / SAIL,Angle,75*75*10mm,4764.0
12,2020,AM/NS (Essar),SHEET ,3mm*1250*2500,6775.0
12,2020,AM/NS (Essar),Plate,4mm*1250*2500,4600.0
12,2020,AM/NS (Essar),Plate,8mm*1500*6300,1800.0
12,2020,TATA Structura,Square_Pipe,25*25*3.2_YST210,59.4
12,2020,AM/NS (Essar),SHEET ,3mm*1500*2500,1530.0
12,2020,Apollo,Square_Pipe,60*60*4.8_YST210,847.8
12,2020,As Per IS2062,Flat,100*6,56.4
12,2020,As Per IS2062,Flat,150*16,2256.0
12,2020,As Per IS2062,Flat,50*25,646.8
12,2020,As Per IS2062,Flat,40*20,756.0
12,2020,Mahavir Steel,Flat,50*25,529.2
12,2020,G.D.MALHOTRA,Flat,40*5,1612.8
12,2020,As Per IS2062,Flat,100*10,46.8
12,2020,TATA Structura,Square_Pipe,50*50*2.9_YST210,1074.5
12,2020,TATA Structura,Square_Pipe,50*25*2.6_YST210,48.8
12,2020,G.D.MALHOTRA,Angle,65*65*6mm,104.4
12,2020,AM/NS (Essar),SHEET ,2mm*1250*2500,2350.0
12,2020,As Per IS2062,Flat,125*6,177.0
12,2020,AM/NS (Essar),Plate,16mm*1250*2500,400.0
12,2020,Rolling,Round_Bar,20mm,2000.0
12,2020,As Per IS2062,Flat,200*12,451.2
12,2020,AM/NS (Essar),SHEET ,3mm*1250*3060,1620.0
12,2020,Rajuri TMT,TMT,12 MM,212.4
12,2020,Rajuri TMT,TMT,10 MM,148.0
12,2020,Rajuri TMT,TMT,08 MM,75.0
12,2020,Rajuri TMT,TMT,06 MM,100.0
12,2020,Jindal Steel (JSPL),Channel,75*40 -1.9,302.4
12,2020,TATA Structura,Square_Pipe,50*50*2.6_YST210,287.8
12,2020,Mahavir Steel,Flat,25*6,151.2
12,2020,TATA Pipes,Round_Pipes (Mtr),32_B CLASS_3.2mm,167.4
12,2020,As Per IS2062,Flat,250*12,141.0
12,2020,As Per IS2062,Flat,300*12,169.8
12,2020,TATA Structura,Square_Pipe,100*100*5.0_YST210,6372.0
12,2020,TATA Structura,Square_Pipe,50*50*5.0_YST210,2814.7
12,2020,TATA Structura,Square_Pipe,32*32*3.2_YST210,451.9
12,2020,TATA Structura,Square_Pipe,96*48*3.2_YST210,4206.0
12,2020,TATA Pipes,Round_Pipes,32_B Class_3.2mm,148.8
12,2020,TATA Structura,Round_Pipes,50_2mm,84.9
12,2020,G.D.MALHOTRA,Angle,50*50*6mm,2214.0
12,2020,VIZAG / SAIL,Angle,100*100*8mm,871.2
12,2020,As Per IS2062,Flat,250*16,1130.4
12,2020,As Per IS2062,Flat,75*16,112.8
12,2020,As Per IS2062,Flat,75*6,21.0
12,2020,As Per IS2062,Flat,100*12,112.8
12,2020,AM/NS (Essar),Plate,8mm*1250*6300,1000.0
12,2020,AM/NS (Essar),Plate,12mm*1250*6300,2980.0
12,2020,Apollo,Round_Pipes,150_3.0mm,75.0
12,2020,Rolling,Flat,40*5,67.2
12,2020,Rolling,Flat,20*5,33.1
12,2020,AM/NS (Essar),Cheq.Plate,4mm*1250*5000 (Chq.),3000.0
12,2020,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),1000.0
12,2020,Apollo,Square_Pipe,80*80*6.0_YST210,1800.0
12,2020,VIZAG / SAIL,Beam,150*75 STD,5940.0
12,2020,Mahavir Steel,Flat,250*16,376.8
12,2020,AM/NS (Essar),Plate,5mm*1250*2500,1375.0
12,2020,AM/NS (Essar),Plate,12mm*1250*2500,3900.0
12,2020,AM/NS (Essar),SHEET ,3mm*1020*3660,870.0
12,2020,AM/NS (Essar),SHEET ,1.6mm*910*2500,522.0
12,2020,G.D.MALHOTRA,Beam,100*50 L,931.0
12,2020,AM/NS (Essar),Plate,6mm CTL,1990.0
12,2020,AM/NS (Essar),Plate,4mm CTL,75.0
12,2020,G.D.MALHOTRA,Flat,50*6,288.0
12,2020,TATA Structura,Square_Pipe,60*40*1.6_YST210,2250.0
12,2020,TATA Structura,Square_Pipe,40*20*1.6_YST210,846.0
12,2020,TATA Structura,Square_Pipe,20*20*1.6_YST210,450.0
12,2020,TATA Structura,Square_Pipe,40*40*1.6_YST210,2400.0
12,2020,TATA Structura,Round_Pipes,20_1.6mm,600.0
12,2020,TATA Structura,Square_Pipe,25*25*1.6_YST210,1044.0
12,2020,TATA Structura,Square_Pipe,80*40*1.6_YST210,849.0
12,2020,TATA Structura,Square_Pipe,32*32*1.6_YST210,450.0
12,2020,AM/NS (Essar),Plate,10mm CTL,0.0
12,2020,AM/NS (Essar),CRC Sheet,0.8mm*1250*2500,168.0
12,2020,VIZAG / SAIL,Angle,40*40*4mm,144.0
12,2020,TATA Structura,Square_Pipe,100*100*4.0_YST210,148.0
12,2020,TATA Structura,Square_Pipe,150*150*5.0_YST210,1932.0
12,2020,AM/NS (Essar),Plate,8mm*1250*2500,2200.0
12,2020,Mahavir Steel,Flat,25*5,96.0
12,2020,Mahavir Steel,Square_Bar,12*12,461.0
12,2020,TATA Structura,Square_Pipe,100*100*2.5_YST210,439.8
12,2020,TATA Structura,Square_Pipe,96*48*2.0_YST210,838.8
12,2020,TATA Structura,Square_Pipe,25*25*2.0_YST210,720.0
12,2020,As Per IS2062,Flat,300*10,282.6
12,2020,VIZAG / SAIL,Angle,100*100*10mm,178.8
12,2020,Mahavir Steel,Square_Bar,16*16,144.7
12,2020,AM/NS (Essar),Plate,12mm*1500*6300,4895.0
12,2020,AM/NS (Essar),Plate,16mm*1500*6300,1200.0
12,2020,G.D.MALHOTRA,Flat,25*5,90.0
12,2020,TATA Pipes,Round_Pipes (Mtr),100_B CLASS_4.5mm,366.0
12,2020,AM/NS (Essar),Plate,10mm*2000*6300,1990.0
12,2020,As Per IS2062,Flat,50*10,491.4
12,2020,AM/NS (Essar),Plate,20mm CTL,1000.0
12,2020,Polish Bar,Polish Bar,Sq 50*50,1648.1
12,2020,AM/NS (Essar),Plate,8mm CTL,2500.0
12,2020,As Per IS2062,Flat,65*8,500.0
12,2020,As Per IS2062,Flat,100*8,2835.0
12,2020,Rolling,Flat,25*5,180.0
12,2020,Apollo,Square_Pipe,25*25*1.6_YST210,208.8
12,2020,As Per IS2062,Flat,75*25,705.6
12,2020,As Per IS2062,Flat,40*10,111.6
12,2020,Mahavir Steel,Flat,32*10,90.0
12,2020,As Per IS2062,Flat,125*10,117.6
12,2020,G.D.MALHOTRA,Flat,32*6,36.0
12,2020,G.D.MALHOTRA,Angle,40*40*6mm,189.0
12,2020,Apollo,Square_Pipe,200*100*6.0_YST310,631.9
12,2020,AM/NS (Essar),SHEET ,3.5mm*1250*3660,780.0
12,2020,G.D.MALHOTRA,Channel,75*40 -1.9,585.0
12,2020,VIZAG / SAIL,Beam,125*70 STD,624.0
12,2020,G.D.MALHOTRA,Flat,50*5,48.0
12,2020,AM/NS (Essar),SHEET ,1.6mm*1250*2500,1000.0
12,2020,AM/NS (Essar),Plate,5mm*1500*6300,7000.0
12,2020,AM/NS (Essar),Plate,6mm*1830*6300,4000.0
12,2020,AM/NS (Essar),Plate,8mm*1800*6300,2000.0
1,2021,TATA Structura,Square_Pipe,40*40*1.2_YST210,225.0
1,2021,TATA Structura,Round_Pipes,100_A CLASS_3.2mm,58.0
1,2021,TATA Structura,Square_Pipe,50*50*1.2_YST210,199.2
1,2021,TATA Structura,Square_Pipe,20*20*1.2_YST210,90.0
1,2021,TATA Structura,Square_Pipe,25*25*1.2_YST210,110.4
1,2021,AM/NS (Essar),Plate,5mm*1250*2500,2750.0
1,2021,AM/NS (Essar),CRC Sheet,0.8mm*1250*2500,42.0
1,2021,AM/NS (Essar),SHEET ,3mm*1250*2500,9400.0
1,2021,AM/NS (Essar),Plate,12mm CTL,1660.0
1,2021,AM/NS (Essar),Plate,5mm*1250*6300,4095.0
1,2021,VIZAG / SAIL,Channel,100*50 STD,16934.4
1,2021,G.D.MALHOTRA,Channel,100*50 MED,7934.4
1,2021,VIZAG / SAIL,Channel,150*75 STD,2193.8
1,2021,AM/NS (Essar),Plate,8mm CTL,300.0
1,2021,AM/NS (Essar),Plate,4mm*2000*3050,195.0
1,2021,G.D.MALHOTRA,Channel,70*35,50.4
1,2021,Mahavir Steel,Flat,65*20,367.6
1,2021,Mahavir Steel,Flat,100*6,423.0
1,2021,Mahavir Steel,Flat,25*6,43.2
1,2021,G.D.MALHOTRA,Angle,50*50*4mm,432.0
1,2021,G.D.MALHOTRA,Flat,65*6,293.8
1,2021,G.D.MALHOTRA,Channel,75*40 -1.9,6552.0
1,2021,AM/NS (Essar),Plate,4mm CTL,2300.0
1,2021,Mahavir Steel,Flat,100*8,2835.0
1,2021,AM/NS (Essar),Plate,10mm CTL,1475.0
1,2021,AM/NS (Essar),Plate,10mm*1500*6300,27000.0
1,2021,AM/NS (Essar),Plate,6mm*1500*6300,18450.0
1,2021,VIZAG / SAIL,Channel,125*65 STD,4743.6
1,2021,G.D.MALHOTRA,Flat,32*5,23.4
1,2021,AM/NS (Essar),SHEET ,1.6mm*1250*2500,920.0
1,2021,Rajuri TMT,TMT,08 MM,1274.0
1,2021,Rajuri TMT,TMT,10 MM,1379.0
1,2021,Rajuri TMT,TMT,12 MM,2477.4
1,2021,Rajuri TMT,TMT,16 MM,518.9
1,2021,AM/NS (Essar),SHEET ,2mm*1250*2500,2300.0
1,2021,AM/NS (Essar),CRC Sheet,1.2mm*1250*2500,2001.0
1,2021,As Per IS2062,Square_Bar,40*40,376.8
1,2021,VIZAG / SAIL,Round_Bar,32mm,75.7
